address	latitude	longitude
Het Dorlijk  16 3500 Hasselt	50.9241547	5.3638375
Heulsestraat 82 8501 Bissegem	50.830885	3.2304901
Heultjedorp  3 2260 Westerlo	51.08816515	4.83711824363083
Heurkstraat  3 3090 Overijse	50.7654848	4.53678927562796
HEURKSTRAAT 3 3090 Overijse	50.7654848	4.53678927562796
Heuvel  2 2920 Kalmthout	51.3913981	4.46627672500001
Heuvel 16 2920 Kalmthout	51.3903978	4.46326402635659
Heuvel 41 2580 BEERZEL	51.0458057	4.6275384
Heuvelstraat 166 2530 Boechout	51.1634095	4.49960685721328
Heuvelstraat 57 3090 Overijse	50.77173005	4.53332341531621
Heuvenstraat 4 3520 Zonhoven	50.99107915	5.36772648051042
Heymansstraat  2275 Lille-wechelderzande	51.2632914	4.7868343
HEZEWIJK 7 2250 Olen	51.1467579	4.84429073156723
Hillarestraat 121 9160 LOKEREN	51.09354145	3.96680260388149
Hillemolenstraat 1 8830 Hooglede	51.0010697	3.02891963246969
Hillstrasse  7 4700 Eupen	50.6210974	6.0405949544442
Hinter der Heck 46 4750 Butgenbach	50.4680157	6.16999883226253
Hippokrateslaan 14 1930 NOSSEGEM	50.8545802	4.4481674
Hockeyweg  1 2500 Lier	51.1382784	4.5431282
Hoeilaartsesteenweg  56 3090 Overijse	50.7498263	4.5168481320113
Hoeksken 56 2275 Lille	51.24360265	4.82811846185141
Hoekstr.  50 3910 Neerpelt	51.22894745	5.42654306080251
Hoesnaek 29 1670 Pepingen	50.7575207	4.15400698709253
Hoevedreef z/n  2970 Schilde	51.23158	4.57552
Hoevensebaan 49 2950 Kapellen	51.31376875	4.42646478241138
Hoeverweg 87 3660 Opglabbeek	51.0282433	5.5977966
Hof te Bollebeeklaan 9 1730 MOLLEM	50.9155003	4.2308662
Hof ter Burstlaan  13 9280 Lebbeke	50.9836635	4.1470425
Hof Ter Hillestraat 1 8670 Oostduinkerke	51.11172675	2.70148374611369
Hof Ter Hillestraat 12 8670 Oostduinkerke	51.1116662	2.7010489
Hof ter Vleestdreef 5 1070 Anderlecht	50.81011245	4.28720433197402
Hof Ter weze  21 8800 Rumbeke	50.9233924	3.1191835
Hof ter Weze 1 8800 Roeselare	50.9237263	3.11830428793277
Hof-ter-burstbaan 13 9280 LEBBEKE	50.9829355	4.1484527
Hofbouwlaan   9000 Gent	51.0382607	3.7258146
Hofdreef 2 2970 SCHILDE	51.2432426	4.54071094495078
Hofeinde 9 2330 Merksplas	51.36330885	4.86228725192049
Hofkouterstraat z/n   9890 Dikkelvenne	50.92302805	3.68114899
Hofstraat 8 2950 Kapellen	51.31262985	4.43126786543717
Hofweg 15 3900 Overpelt	51.21609825	5.42292347847462
hoge barrièrestraat  1 8800 Roeselare	50.92839665	3.11634302156487
Hoge Dreef 1 2230 Herselt	51.0759472	4.91755923646405
Hoge Heirweg  64 9830 Sint-Martens-Latem	51.0125856	3.6319541755559
Hoge Hul  8000 Brugge	51.2466681	3.1990546
Hoge Hul 10 8000 Brugge	51.2473934	3.2007436
HOGE MAUW 1510 2370 ARENDONK	51.30035205	5.0996179974451
Hoge Mauw 250 2370 ARENDONK	51.298344	5.10733404427563
HOGE MAUW 460 2370 ARENDONK	51.29978355	5.10433406207551
Hoge Mauw 860 2370 ARENDONK	51.3021335	5.11381820190864
Hoge Mauw 900 2370 ARENDONK	51.3028381	5.11166809263366
Hoge Wei 5 1930 Zaventem	50.8729114	4.5011031
Hogekouter 1 9100 Sint-Niklaas	51.1456574	4.1271016
Hogenakkerhoekstraat 10 9150 Kruibeke	51.1954978	4.31816648218449
HOGENT - Buchtenstraat 9 9000 Gent	51.0291608	3.6848186
HOGERHEISTRAAT 130 1880 KAPELLE OP DEN BOS	50.9975538	4.3404571
Hogestraat 15 8870 Izegem	50.93261975	3.19081361913701
Hogeweg 135 9040 Sint-Amandsberg	51.0692397	3.7487185
Holenweg  2 3910 Neerpelt	51.2381197	5.45752688390343
Holidaystraat 7 1831 Diegem	50.8841262	4.44256342424007
Hollandstraat 13 1060 Brussel	50.8348659	4.338241
Hollebeekstraat 212 1630 LINKEBEEK	50.7633211	4.3608941
Hollestraat 22 3300 TIENEN (Hakendover)	50.7959478	4.98304023649136
Hollestraat 34 3020 Veltem-Beisem	50.901792	4.6260831
Hollestraat 78 3078 Everberg	50.8691046	4.57896862866931
Holststraat  85 3580 Beringen	51.0559897	5.15932065442663
Holuen  122 2490 Balen	51.17127991	5.16817904
Holven  122 2490 Balen	51.1568875	5.1567693206777
Hombeeksesteenweg  323 2800 Mechelen	51.0144902	4.4548582
Hombeeksesteenweg 323 2800 Mechelen	51.0144902	4.4548582
Hondelee 18 9052 Zwijnaarde	50.99611895	3.7163139869699
Hondsstraat  25 3700 Tongeren	50.77977725	5.46150991045368
Hondstraat 100 8700 Tielt	51.00216625	3.31081363348794
Honsfeld  117 4770 Bullingen	50.38224925	6.2827721289364
Honvenez 33 6671 Bovigny	50.234305	5.9209349
Hoofd 1 2830 Willebroek	51.08162145	4.36587011553663
Hoofdfrontweg 9 2660 ANTWERPEN	51.1650408	4.3464415
Hoog Dorpstraat   3570 Alken	50.87607193	5.30763674
Hoogboomsteenweg 124 2950 Kapellen	51.3137076	4.45050407991498
Hoogboomsteenweg 124 2950 KAPELLEN	51.3137076	4.45050407991498
Hoogbul  1 2250 Olen	51.1476354	4.8775614
Hoogbuul 53 2250 Olen	51.14882045	4.89436181463134
Hoogeind 74 2321 Meer	51.4662111	4.73522801610233
Hoogmolenwegel 23 8790 waregem	50.87986775	3.41348051421855
Hoogpoort  - gebouw Biezekapelstr 64 9000 Gent	51.0541848	3.7265668
Hoogschoorweg haven 1328 1328 9130 Verrebroek	51.2665708	4.20088
Hoogstraa 187 1930 Zaventem	50.8821759	4.4631281
Hoogstraat  122 8540 Deerlijk	50.85445895	3.3535336721064
Hoogstraat  16 3580 Beringen	51.0481538	5.22285297635438
Hoogstraat  20 1930 Zaventem	50.8821502	4.4640805
Hoogstraat  29 2870 Puurs-Sint-Amands	51.0765398	4.27831244466115
Hoogstraat  3360 Bierbeek	50.8324852	4.7468674
Hoogstraat  42 1000 Brussel	50.8409993	4.3518097
Hoogstraat  8460 Oudenburg	51.1826332	3.0043019
Hoogstraat 158 2570 Duffel	51.09203515	4.52465475118529
Hoogstraat 2 3500 Hasselt	50.9298017	5.33728820216049
Hoogstraat 2 8620 Nieuwpoort	51.1320262	2.75017306590754
Hoogstraat 20 1930 Zaventem	50.8821502	4.4640805
Hoogstraat 20 9700 Oudenaarde	50.844202	3.6019955
Hoogstraat 3 1930 zaventem	50.8826512	4.47657475163282
Hoogstraat 35 2800 MECHELEN	51.023186	4.4749277
Hoogstraat 36 9000 GENT	51.054784	3.7151475293904
Hoogstraat 83 3560 Lummen	50.99957755	5.18861656577311
Hoogstraatsebaan 2 2390 MALLE	51.30238025	4.73480294987769
Hoogveld 90 9200 DENDERMONDE	51.02321245	4.14394998809522
Hoogvorst  2 9506 Grimminge	50.7826136	3.93566113101367
Hoogweg 49 8940 Wervik	50.7873205	3.0508069
Hooiemeersstraat 7 8710 Wielsbeke	50.9131366	3.4188882
Hooiplaats 14 3600 Genk	50.9639475	5.49060530083333
Hookstrasse  29 4700 Eupen	50.6334455	6.03762576318844
Hookstrasse  64 4700 Eupen	50.6329796	6.0383557
Hoolsterberg 36 2490 Balen	51.16020665	5.16226709446926
Hoolsterberg 36 2490 BALEN	51.16020665	5.16226709446926
Hopland   2000 Antwerpen	51.216551	4.4092373
Hopland 2 2018 Antwerpen	51.2164144	4.4093343
Hopland 24 2000 Antwerpen	51.216477	4.411763
Horizonlaan  42 3600 Genk	51.01396955	5.4983594867439
Hospicestraat 1 8950 Heuvelland	50.7866163	2.8834974
Hospitaalstraat  23 9100 Sint-Niklaas	51.16148185	4.15152997568537
Hospitaalstraat  40 3580 Beringen	51.06426675	5.21779901736856
Hospitaalstraat  8930 Lauwe	50.7930638	3.1848404
Hospitaalstraat 15 3740 Bilzen	50.87199245	5.51227735999887
Houtdok-Noordkaai  25 2030 Antwerpen	51.2374292	4.4132412
Houtemstraat 534 3300 Sint-Margriete-Houtem	50.82890275	4.95701163278295
Houtsaegerlaan  13 8670 Koksijde	51.1061918	2.65152708202498
Houtsaegerlaan  8670 Koksijde	51.1090282	2.6619414
Houtstraat 3 2260 Oevel	51.13282905	4.92893715011929
Houtum 39 2460 Kasterlee	51.2318391	4.9777928
Hoveniersstraat  2018 Antwerpen	51.2159461	4.4186134
Hoveniersstraat 22 2018 Antwerpen	51.0853479	4.46415592306835
Hoveniersstraat 31 8500 Kortrijk	50.82216285	3.26500455953879
Hoverstraat zn  3640 Kinrooi	51.1454664	5.7553285
Hovestraat  48 2650 Edegem	51.155848	4.44792967898351
Huart Hamoirlaan  136 1000 Brussel	50.8754666	4.3853961
Hugo verbieststraat 68 8800 ROESELARE	50.9509085	3.1237426
Huidevettersstraat 65 1000 BRUSSEL	50.83954715	4.34566502386128
HUISKENS  11 2370 ARENDONK	51.30466615	5.09520017366893
HULSDONK  20 9000 Gent	51.1272656	3.7893239
Hulsterweg  184 3980 Tessenderlo	51.0697802	5.12952
Humaniteitslaan 233 1620 Drogenbos	50.8090535	4.30334894275139
Humbeeksesteenweg  98 1850 Grimbergen	50.93987185	4.40747152665356
Humbeeksesteenweg 155 1850 Grimbergen	50.9412633	4.40061485021387
Humbeeksesteenweg 245 1850 Grimbergen	50.94589465	4.39542847087796
Humbeeksesteenweg 98 1850 Grimbergen	50.9392233	4.40939264559762
Hundelgemsesteenweg  746 9820 Merelbeke	51.0061621	3.7513218
Hundelgemsesteenweg 618 9820 Merelbeke	50.99513755	3.74524934963807
Huystraat 47 9450 HAALTERT	50.9127917	3.9866294
Hyundailaan 3980 3980 Tessenderlo	51.0778853	5.1469884
I. Du Monceau de Bergendal Vliegveld  3990 Peer	51.1330986	5.45096779
Ichtegemstraat 2 8610 Kortemark	51.031771	3.0416475
Idefonse Vandammestraat  7 1560 Hoeilaart	50.7653804	4.4491717
Iepersestraat  245 8800 Beveren	50.9376385	3.1131146
Iepersestraat  8890 Moorslede	50.8864562	3.0523032
Ieperseweg 112 8800 Roeselare	50.8999245	3.1708137
Ieperstraat  113 8930 Menen	50.7981189	3.1140796
Ieperstraat 12 8400 Oostende	51.22692775	2.91510043012399
Ieperstraat 5 2200 Herentals	51.1751044	4.82944119066848
Ijzer  55 8620 Nieuwpoort	51.13422575	2.76682478982706
IJZERDIJK 49 8600 DIKSMUIDE	51.03185575	2.852814531813
Ikaroslaan  12 1930 Zaventem	50.8771165	4.4919975
Ikaroslaan  41 1930 Zaventem	50.8771165	4.4919975
Ikaroslaan  99 1930 Zaventem	50.8771165	4.4919975
Ikaroslaan 41 1930 Zaventem	50.8771165	4.4919975
Ikaroslaan 49 1930 NOSSEGEM	50.8755514	4.4899686
Ile de Campana  4030 Grivegnée	50.62551553	5.63857237
Ilgatlaan 23 3500 Hasselt	50.9211964	5.35356546450457
Ilgatlaan 23 3500 HASSELT	50.9211964	5.35356546450457
ilot st georges  4000 liège	50.64399719	5.57162666
Immeuble Soleo Boulevard Mayence  1 6000 Charleroi	50.4079634	4.4517447
Immeuble Soleo Boulevard Mayence 1 6000 Charleroi	50.4079634	4.4517447
impasse de l académie 1 4280 Hannut	50.6760853	5.0830006
Imperiastraat  18 1930 Zaventem	50.8791601	4.45612150200595
Imperiastraat  6 1930 Zaventem	50.8800032	4.4547714
Imperiastraat 10 1930 Zaventem	50.8792223	4.45347822173558
Indiustrielaan  17 1070 Brussel	50.8275764	4.3136828
industialaan  25 1702 Groot Bijgaarden	50.8803835	4.2703706
Industialaan  25 1702 Grott Bijgaarden	50.8803835	4.2703706
Industialaan 25 1702 Grott Bijgaarden	50.8803835	4.2703706
Industr-zone N II - Zandvoortstr  3 2800 Mechelen	51.0498528	4.448075
Industr-zone N II - Zandvoortstr 3 3 2800 Mechelen	51.0498528	4.448075
Industralaan 35 1702 Groot-Bijgaarden	50.8794014	4.2688736
Industreieweg  1 8800 Roeselare	50.9716191	3.1304619
industrialaan  25 1702 Groot Bijgaarden	50.8803744	4.27026759615979
Industrialaan 25 1702 Groot Bijgaarden	50.8803744	4.27026759615979
Industrielaan  10 9990 Maldegem	51.19807855	3.46787870213572
INDUSTRIELAAN  13 9990 Maldegem	51.20041785	3.46584434226039
Industrielaan  17 9320 Erembodegem	50.911402	4.04081315328398
Industrielaan  1740 Ternat	50.8825877	4.1815102
Industrielaan  18 9320 Erembodegem	50.9086017	4.04306882548306
Industrielaan  2 8820  Torhout	51.071539	3.10303921877967
Industrielaan  2 8820 Torhout	51.071539	3.10303921877967
Industrielaan  24 2250 Olen	51.14893775	4.87660978654387
Industrielaan  25 2110 Wijnegem	51.2381221	4.4825077
Industrielaan  29 8820 Torhout	51.0732631	3.10624861887076
Industrielaan  3 9300 Aalst	50.91346605	4.03759422300885
Industrielaan  40 3730 Hoeselt	50.86205095	5.49303707142857
Industrielaan  5 2250 Olen	51.1538837	4.87030028628146
Industrielaan  5 9660 Brakel	50.7945087	3.75948323571971
industrielaan  8930 MENEN	50.7873866	3.0947531
Industrielaan  9320 Erembodegem	50.906401	4.0316658
Industrielaan 10 9990 MALDEGEM	51.19807855	3.46787870213572
Industrielaan 125 1070 ANDERLECHT	50.8185917	4.3076070712186
Industrielaan 13 1740 TERT	50.8862545	4.1798437
Industrielaan 13 2250 Olen	51.15095645	4.87598640898045
Industrielaan 15 1070 Brussel	50.8287853	4.3164251
Industrielaan 15 9900 Eeklo	51.1820452	3.5481369
Industrielaan 18 8810 LICHTERVELDE	51.03111015	3.11257478229937
Industrielaan 2 8820 Torhout	51.071539	3.10303921877967
Industrielaan 2 8820 TORHOUT	51.07177655	3.1024223094266
Industrielaan 2 9320 Erembodegem	50.912728	4.03530772640471
Industrielaan 2 9900 EEKLO	51.1827343	3.5462633
Industrielaan 20 9320 EREMBODEGEM	50.90747405	4.04539014855882
Industrielaan 21 2250 Olen	51.14937	4.87811025998399
Industrielaan 21 8790 WAREGEM	50.86375595	3.42710707201829
Industrielaan 22 2250 OLEN	51.14906635	4.87559265222178
Industrielaan 26 9900 Eeklo	51.1815873	3.5357937
Industrielaan 3 1740 Ternat	50.8890657	4.17651390554081
Industrielaan 3 3 9230 Erembodegem	50.906401	4.0316658
Industrielaan 3 8930 MENEN	50.7917379	3.10353205123734
Industrielaan 32 8930 MENEN	50.78835945	3.09984742866099
Industrielaan 39 2250 Olen	51.1459612	4.89151295883659
Industrielaan 41 2250 Olen	51.14544085	4.89260032889326
Industrielaan 5 8790 Waregem	50.86427195	3.44263699009711
Industrielaan 55 8930 LAUWE	50.7896885	3.0991421
Industrielaan 70 2900 Schoten	51.23890295	4.47693212268133
Industrielaan 8 3590 DIEPENBEEK	50.9104825	5.42219160361876
Industrielaan 8 9660 Brakel	50.7952797	3.75929776381155
industrielaan 85 8930 MENEN	50.78970655	3.0977494503468
Industrielaan Zuid III 24 9320 Erembodegem	50.90875655	4.04744245
Industrielaan Zuid III 26 9320 Erembodegem	50.9079788	4.04761056468941
industriepark   9820 Merelbeke	50.98796	3.7671095
Industriepark   9820 Merelbeke	50.98796	3.7671095
Industriepark  1 2220 Heist-op-den-Berg	51.0613655	4.7143372
Industriepark  20 8730 Beernem	51.12288775	3.34695859087831
Industriepark  25 9100 Sint-Niklaas	51.14792155	4.16850008943995
Industriepark  3 2235 Hulshout	51.0835228	4.80364975468068
Industriepark  33 3300 Tienen	50.8127983	4.9658047
Industriepark  40 9230 Wetteren	50.98841419	3.76864776
Industriepark 11 3300 TIENEN	50.80615695	4.95994310026039
Industriepark 16 3300 Tienen	50.8082997	4.96048785655001
Industriepark 22 2220 Heist-op-den-Berg	51.0608946	4.72775140232551
Industriepark 3 3290 Diest	50.9625485	5.0723097
Industriepark 30 2220 Heist-Op-Den-Berg	51.06442755	4.71641079354393
Industriepark 38 2235 Hulshout	51.0850323	4.81356429344077
Industriepark 6 3300 Tienen	50.8107373	4.961651
Industriepark 7 2220 Heist-Op-Den-Berg	51.061808	4.72301752679317
Industriepark 7 2220 HEIST-OP-DEN-BERG	51.061808	4.72301752679317
Industriepark de Bruwaan 16 9700 OUDEARDE	50.8651372	3.5971892
Industriepark De Bruwaan 3 9700 Oudenaarde	50.8661472	3.6002326
Industriepark Kwatrecht Neerhonderd 16 9230 Wetteren	50.9889843	3.8416292
Industriepark Leukaard 2 2440 Geel	51.1327403	4.9448924
Industriepark Nederwest Oost  9400 Meerbeke	50.82440186	4.04011869
Industriepark Noord 18 9100 Sint-Niklaas	51.1493781	4.17170796456609
INDUSTRIEPARK NOORD 4 9100 Sint-Niklaas	51.1456341	4.17001106747444
Industriepark Rosteyne 3 9060 Zelzate	51.1865492	3.83105116003771
Industriepark West 46 9100 Sint Niklaas	51.13955425	4.15191004508301
Industriepark West 46 9100 Sint-Niklaas	51.13955425	4.15191004508301
Industriepark West 54 9100 Sint-Niklaas	51.14327725	4.15190151788011
Industriepark West 65 9100 SINT-NIKLAAS	51.14207315	4.15987514417393
Industriepark Zwijnaarde  9052 Gent	51.0086785	3.7214255
Industriepark-Noord  7 9100 Sint-Niklaas	51.1479571	4.17091988639344
Industriepark-West 62 9100 Sint-Niklaas	51.14274765	4.15611329751639
Industriestraat  15 2500 Lier	51.1472129	4.55464739241321
Industriestraat  25 8755 Ruiselede	51.04558	3.4088501
Industriestraat  38 8480 Ichtegem	51.1004734	3.0268408
INDUSTRIESTRAAT  7 3590 Diepenbeek	50.90768814	5.41962862
Industriestraat 16 3560 Lummen	51.0100796	5.2382852
Industriestraat 18 2500 Lier	51.1469503	4.55661992738015
Industriestraat 22 2500 Lier	51.1481643	4.55697421848869
Industriestraat 38 2500 Lier	51.14898975	4.55666651627163
Industriestraat 39 9240 Zele	51.0724377	4.0463885
Industriestraat 42 8755 Ruiselede	51.04318625	3.4104478996757
industriestraat 6 1910 Kampenhout	50.9570308	4.5993526
Industriestrasse  4700 Eupen	50.6413907	6.0085696
Industriestrasse 36 4700 Eupen	50.63612355	6.0093546049698
Industrieterrein II  14 3290 Diest	50.9636515	5.0738759
Industrieterrein Kanaal Noord 1437 3960 Bree	51.14493735	5.61850490378317
Industrieterrein Kolmen 1085 3570 Alken	50.889071	5.298545
Industrieweg   3583 Beringen	51.0473191	5.1869755
Industrieweg   9030 Mariakerke	51.0881655	3.6817561
Industrieweg  1 2850 Boom	51.09480735	4.35919295366068
Industrieweg  10 2280 Grobbendonk	51.1796084	4.73447719089012
Industrieweg  1074 3540 Herk-de-Stad	50.9450519	5.16954345417906
Industrieweg  1098 3540 Herk-de-Stad	50.9444649	5.17200149426765
Industrieweg  11 2030 Antwerpen	51.09944085	4.35340721281418
Industrieweg  11 2280 Grobbendonk	51.1777561	4.74865249957277
Industrieweg  11 3190 Boortmeerbeek	50.9661308	4.58117013273728
Industrieweg  118 8530 Harelbeke	50.85800934	3.31269407
Industrieweg  118 9032 Wondelgem	51.0913151	3.6899087
Industrieweg  120 3980 Tessenderlo	51.0622596	5.16021490718751
Industrieweg  150 9030 Mariakerke	51.0896436	3.6813907
Industrieweg  158 3580 Beringen	51.06722875	5.17251455
Industrieweg  16 1850 Grimbergen	50.94333505	4.40973063166872
Industrieweg  17 2320 Hoogstraten	51.39061385	4.73646362602682
Industrieweg  170 3583 Beringen	51.0473191	5.1869755
Industrieweg  18 2850 Boom	51.101031	4.35456648201713
Industrieweg  24 2280 Grobbendonk	51.1810047	4.72504012985982
Industrieweg  3 2390 Malle	51.29531365	4.71744142295853
Industrieweg  3190 Boortmeerbeek	50.9644222	4.5852489
Industrieweg  35 8800 Roeselare	50.9762097	3.12494076613192
Industrieweg  38 9255 Buggenhout	51.08914672	4.25829151
industrieweg  4 2320 Hoogstraten	51.38985105	4.74098110100021
Industrieweg  41 3583 Paal	51.04648965	5.18697720700141
Industrieweg 106 3980 Tessenderlo	51.06069485	5.15456817867141
Industrieweg 1096 3540 Herk-de-Stad	50.94463545	5.17141624652004
Industrieweg 1201 3540 Herk-de-Stad	50.94765945	5.16211889035649
Industrieweg 143 3580 Beringen	51.0580746	5.17067553383563
Industrieweg 148 3583 Beringen	51.06277665	5.18072150987589
Industrieweg 150 3583 Paal	51.0621964	5.17766237376265
Industrieweg 152 3583 Beringen	51.06643465	5.18962409641396
Industrieweg 156 3580 Beringen	51.06197395	5.16832382448503
Industrieweg 16 1850 Grimbergen	50.94333505	4.40973063166872
Industrieweg 160 9030 Mariakerke	51.0881655	3.6817561
Industrieweg 2 9032 Wondelgem	51.0999398	3.71002014977839
Industrieweg 25 2030 ANTWERPEN	51.17717585	4.76332381583194
Industrieweg 3 2490 Balen	51.1989622	5.16432782819548
Industrieweg 3 2880 Bornem	51.0908243	4.26102125982521
Industrieweg 30 9032 Wondelgem	51.0990813	3.7117192
Industrieweg 33 2320 Hoogstraten	51.3896383	4.73113155183686
Industrieweg 34 2280 Grobbendonk	51.1819214	4.71374551725414
Industrieweg 38 2280 Grobbendonk	51.18244795	4.70089986483817
Industrieweg 47 8800 Roeselare	50.9774433	3.12775592035662
Industrieweg 80 3620 LAKEN	50.8781929	4.35527468
Industrieweg 80 3620 Lanaken	50.8758305	5.6446568
Industrieweg Noord  1162 3660 Oudsbergen	51.0381029	5.55094314849226
Industrieweg Noord 1141 3660 Oudsbergen	51.03875945	5.54493573201019
Industrieweg Noord 1154 3660 Oudsbergen	51.03732195	5.54596831945936
Industrieweg Noord 1162 3660 Oudsbergen	51.0381029	5.55094314849226
Industrieweg Zuid 2051 3660 OPGLABBEEK	51.0341143	5.56198644417239
Industrieweg Zuid 2051 3660 Oudsbergen	51.0341143	5.56198644417239
Industrieweg-Noord 1155 3660 Oudsbergen	51.0409533	5.55064164393822
Industriezone  12 9770 Kruishoutem	50.9049088	3.4760933
Industriezone  9770 KRUISHOUTEM	50.9049088	3.4760933
industriezone 17 9770 KRUISHOUTEM	50.9049088	3.4760933
Industriezone 18 9770 Kruishoutem	50.9049088	3.4760933
Industriezone 32 9770 KRUISHOUTEM	50.9049088	3.4760933
Industriezone 6 9770 Kruishoutem	50.9076186	3.4792351
Industriezone Kanaal Noord  1460 3960 Bree	51.1474103	5.6171976
Industriezone schurhovenveld 3832 3800 Sint-Truiden	50.82228388	5.19787381
Industriezone/corremannekens 12 9200 Dendermonde	51.0242215	4.1544665
Ingberthoeveweg  6 2630 Aartselaar	51.1487861	4.39705934095742
Ingberthoeveweg  7 2630 Aartselaar	51.1492895	4.39961489561182
Ingberthoeveweg 4 2630 Aartselaar	51.1487712	4.39586169704856
Ingelmunstersestr  46 8870 Emelgem	50.923755	3.231381
Ingelmunstersteenweg  8760 Meulebeke	50.9441867	3.2767205
Ingelmunstersteenweg 11 8760 Meulebeke	50.9440929	3.27867746597753
Ingelmunsterstwg  162 8780 Oostrozebeke	50.9181252	3.3099421
Ingelmustersteengeg 11 8760 Meulebeke	50.9499054	3.28832579
Interleuven 58 3001 Leuven	50.8484783	4.73828282435709
Interleuvenlaan   3001 Heverlee	50.84875675	4.73685720270909
Interleuvenlaan   3001 Leuven	50.8494812	4.72672
Interleuvenlaan  15 3001 Heverlee	50.863865	4.696132
INTERLEUVENLAAN  17 3001 Heverlee	50.8470371	4.7327618
INTERLEUVENLAAN  3 3001 HEVERLEE	50.848777	4.727975
INTERLEUVENLAAN  3001 Heverlee	50.84875675	4.73685720270909
Interleuvenlaan  40 3001 Leuven	50.8467433	4.7314633
Interleuvenlaan  58 3001 Leuven	50.8484783	4.73828282435709
Interleuvenlaan 27 3001 Heverlee	50.8492716	4.7344263
Interleuvenlaan 33 3001 Heverlee	50.8489675	4.7308985
Interleuvenlaan 40 3001 Leuven	50.8467433	4.7314633
Interleuvenlaan 68 3001 Leuven	50.85112685	4.73303978293302
Interleuvenlaan 74 3000 LEUVEN	50.8509461	4.722963
Interleuvenlaan 86 3001 Heverlee	50.8514519	4.7283443
Internationalelaan  55 1070 Brussel	50.81615755	4.30257638519615
Internationalelaan 55 1070 Brussel	50.81348805	4.30006164831242
IP Zwaarveld 17 9220 HammeBt.)	28.59474564	77.0184021
Isabellalaan 1 8380 ZeebruggeBrugge	51.3313446	3.20683718
Isabellalei 107 2018 ANTWERPEN	51.20366905	4.41923374786294
Isidoor Crockaertstraat  25 1731 Zellik	50.8923751	4.2591586
Isschot 24 2460 KASTERLEE	51.25083475	4.98535515249226
Italienlei   2000 ANTWERPEN	51.22893567	4.41398867
ITEGEMSESTEENWEG 50 2270 HERENTHOUT	51.1216335	4.7553623
Izegemseaardeweg  30 8800 Roeselare	50.966631	3.1443455
Izegemsestraat 131 8501 HEULE	50.8485663	3.252417
Izegemsestraat 375 8501 Heule	50.85989925	3.24629145
J. & M. Sabbestraat  8930 Menen	50.8016805	3.1248386
J. Saintraint 14 5000 Namur	50.4632125	4.8607648
J. Stallaertstraat 10 1785 Merchtem	50.9560545	4.2436995
J. Van Rijswijcklaan 191 2020 Antwerpen	51.184635	4.3904513
J.B VINKSTRAAT 3 3070 Kortenberg	50.863802	4.521647
J.CAASELAAN  3 8430 MIDDELKERKE	51.1890038	2.8179042
J.E. Mommaertslaan 18 1831 Diegem	50.888566	4.445417
J.F. VAN GEELSTRAAT 1 2812 Muizen	51.91746965	4.45830064
J.hammeneckersstraat 72 2800 BORNEM	51.0616913	4.1937186
J.J. Crocqlaan 52 1090 Brussel	50.88769267	4.32804373
J.P. De Nayerlaan 5 2860 Sint-Katelijne-Waver	51.069854	4.498562
J.VAN CRAENSTRAAT 1 2900 Schoten	51.2475198	4.4991315
Jaagpad 2 8900 IEPER	50.8690983	2.87959749417707
Jaarbeurslaan  27 3600 Genk	50.9640306	5.4836206
Jaarbeurslaan  3600 Genk	50.9642552	5.4830538
JAARBEURSLAAN  6 3600 Genk	50.9642552	5.4830538
JAARBEURSLAAN 21 3600 Genk	50.964054	5.4852468
Jachtweg 27 2380 Ravels	51.36896595	5.01066070475597
Jacob Jordaensstraat  21 2018 Antwerpen	51.2089258	4.4152641
Jacobsveldweg 12 2160 WOMMELGEM	51.2129107	4.53379343051866
Jacques Parijslaan  18 9940 EVERGEM	51.13733922	3.73858017
Jagersborg 1313 3680 Maaseik	51.10633295	5.74891826468858
Jagersdreef   2900 Schoten	51.2962549	4.546111
Jagershoek 13 8570 VICHTE	50.84028755	3.38751890549645
Jagershoek 14 8570 VICHTE	50.8400306	3.38585232103773
Jagershoek 21 8570 Vichte	50.83951005	3.38848467198075
Jagersstraat 68 9660 Brakel	50.8039119	3.7533694
Jagersweg 1 3980 Tessenderlo	51.0506636	5.04925593073526
Jakenshof  8800 Roeselare	50.9105396	3.1635079
Jakob Smitslaan   2400 Mol	51.1856344	5.1094247
Jakob Smitslaan  22 2400 Mol	51.18721685	5.11053030576425
Jakob Vandervaetstraat 77 8500 Kortrijk	50.8360556	3.2545623
Jan Baljuwvermeulenstraat 1 8760 MEULEBEKE	50.9511016	3.2895496
Jan Breydelstraat 107 8200 Brugge	51.211561	3.206141
Jan Davidlaan 11 3920 Lommel	51.227709	5.28460807464019
Jan De Coomanstraat 35 9500 GERAARDSBERGEN	50.8054987	3.95919588337508
Jan de Malschelaan  9 9140 Temse	51.1360445	4.19852180161646
Jan De Voslei 36 2020 Antwerpen	51.191207	4.38879534136576
Jan Denucéstraat 16 2020 Antwerpen	51.1945723	4.3913129
Jan Denucéstraat 23 2020 Antwerpen	51.19528495	4.39024964347278
Jan Denucéstraat 33 2020 Antwerpen	51.194687	4.39108933000034
JAN EMIEL MOMMAERTSLAAN  14 1831 Diegem	50.8905574	4.4469873
JAN EMIEL MOMMAERTSLAAN 14 1831 Diegem	50.8905574	4.4469873
Jan olieslagerslaan  35 1800 Vilvoorde	50.92444885	4.43495586434859
